# positions des planetes Mercure et Venus par rapport au Soleil;;;
# donnees prises toutes les 2 heures ; distances en unite astronomique (u.a.) : 1 ua = 1,5.10^(11) m;;
########################################################################
# X_M abscisse de Mercure;Y_M ordonnee de Mercure;X_V abscisse de Venus;Y_V ordonnee de Venus
0.363647307083704;-0.13410346589611422;0.4225669189049055;0.5855047874269572
0.3639358764508141;-0.13193538819032793;0.4211785640502546;0.5864907271483147
0.36421185674309486;-0.12976577931955166;0.419787261489833;0.5874738450671558
0.36447524510493196;-0.12759469985802968;0.41839301732330725;0.588454132535145
0.364726039966274;-0.12542220988561967;0.41699583450313593;0.589431578260972
0.36496423981086357;-0.12324836943801944;0.41559571875896667;0.5904061739080764
0.3651898432633588;-0.12107323824405992;0.41419267411684013;0.5913779086946962
0.36540285020438795;-0.11889687550575927;0.4127867047844042;0.5923467729555094
0.36560325950967576;-0.11671934032789591;0.4113778158623855;0.5933127564241243
0.3657910704192505;-0.11454069071706555;0.4099660117586516;0.594275850557238
0.36596628305234685;-0.1123609852064772;0.408551297500392;0.5952360439728551
0.3661288969081244;-0.11018028092576501;0.40713367699094066;0.5961933273035944
0.3662789141904153;-0.10799863635829282;0.40571315602594493;0.5971476911175804
0.3664163335828942;-0.10581610772450713;0.40428973899922455;0.5980991257537572
0.3665411566949089;-0.10363275179505704;0.4028634306482468;0.5990476201330832
0.36665338414689125;-0.10144862501351788;0.4014342364301756;0.5999931651315732
0.3667530178532483;-0.09926378271618383;0.4000021612734495;0.6009357508002021
0.3668400594575423;-0.09707828098563272;0.398567210139802;0.6018753671921565
0.3669145098701302;-0.09489217453759052;0.3971293870357808;0.6028120038166638
0.3669763709651579;-0.09270551804175534;0.3956886989681683;0.6037456518218238
0.36702564460779;-0.0905183658592797;0.39424514946282835;0.6046762998864675
0.36706233374598507;-0.08833077174715659;0.39279874470937387;0.6056039397476972
0.3670864392836293;-0.0861427889504349;0.39134948962842225;0.606528559225428
0.3670979650628154;-0.08395447084283929;0.3898973895891303;0.6074501506409089
0.3670969129262305;-0.08176587002864968;0.38844245012801243;0.6083687026617078
0.3670832847080656;-0.07957703855968941;0.3869846764785026;0.6092842053687213
0.3670570842305821;-0.07738802808626791;0.38552407444176756;0.6101966496914013
0.36701831309907706;-0.07519889033873269;0.3840606487803194;0.6111060248741929
0.3669669750530969;-0.07300967583385982;0.3825944062487232;0.6120123212992276
0.3669030735017672;-0.07082043584788629;0.38112535168483574;0.6129155282216093
0.3668266109628258;-0.06863122010329452;0.3796534900479828;0.613815636021527
0.3667375898072085;-0.06644207804903936;0.37817882871771324;0.614712635956963
0.3666360131418487;-0.06425305957275543;0.3767013725607761;0.6156065161703361
0.3665218841517671;-0.06206421294534884;0.3752211276080168;0.6164972676377931
0.36639520767681555;-0.05987558728375886;0.3737380988801994;0.6173848796335536
0.36625598353080197;-0.05768723007857529;0.3722522938868003;0.6182693434596848
0.36610421728945713;-0.05549918925921334;0.37076371771809685;0.6191506484064702
0.36593991131663434;-0.05331151226522654;0.36927237595735524;0.620028783495053
0.3657630679073351;-0.05112424522392197;0.36777827530991714;0.6209037405991028
0.36557369094485737;-0.04893743535269524;0.3662814218247805;0.6217755073610994
0.3653717822698857;-0.046751128007356105;0.3647818218198145;0.6226440759439491
0.3651573443753943;-0.044565368973474684;0.3632794810243432;0.6235094354002364
0.3649303815033114;-0.0423802037632856;0.3617744066692289;0.6243715762543859
0.36469089472297367;-0.040195676488463714;0.36026660410813394;0.6252304878405208
0.3644388877180422;-0.03801183190577569;0.35875608014483934;0.6260861598389647
0.3641743609099804;-0.03582871395467313;0.35724284120537364;0.626938583332546
0.3638973174315481;-0.03364636614220268;0.3557268936685359;0.6277877471567999
0.36360776009896095;-0.031464831472194456;0.35420824448512633;0.6286336421568606
0.3633056893587856;-0.029284152823149456;0.35268689919871576;0.6294762577043321
0.36299110731063533;-0.02710437278513045;0.3511628657438785;0.6303155841528761
0.3626640147385438;-0.024925532878470862;0.3496361506856196;0.6311516115138092
0.36232441398781023;-0.022747675102075524;0.3481067601658589;0.6319843300620284
0.3619723050571958;-0.020570840338717204;0.34657470128100515;0.6328137295744616
0.3616076884921836;-0.018395069895522455;0.3450399806881675;0.633639798964942
0.3612305644657327;-0.01622040386106804;0.34350260605878685;0.6344625300459423
0.360840934685518;-0.014046882511355312;0.34196258366187277;0.6352819120084982
0.3604387974155061;-0.011874545570736254;0.34041992027402745;0.6360979338025653
0.36002415245446373;-0.009703432448700772;0.3388746236652293;0.6369105872841443
0.35959699912199367;-0.007533582151004137;0.3373267011496662;0.6377198611872098
0.3591573362342708;-0.005365033815084331;0.3357761591647241;0.6385257470085912
0.3587051621150592;-0.003197825415833716;0.3342230055690922;0.6393282332645296
0.3582404755520298;-0.0010319950896230186;0.3326672468725849;0.6401273103470908
0.3577632727946866;0.0011324193961915828;0.3311088910174282;0.640922967933343
0.35727355253806087;0.0032953806147350386;0.3295479464338994;0.6417151977402231
0.3567713119143603;0.00545685097596834;0.32798441836590886;0.6425039875339597
0.356256546459352;0.007616794239905684;0.32641831623586265;0.6432893297137156
0.35572925212162476;0.009775173449031309;0.3248496462927228;0.6440712127215699
0.3551894262247148;0.011931952534421454;0.32327841712154776;0.6448496272150626
0.3546370614788941;0.01408709508767499;0.32170463597810894;0.6456245623218222
0.3540721539297969;0.016240565623209052;0.3201283110268129;0.6463960101037414
0.35349469698333386;0.01839232834046537;0.3185494496257059;0.6471639585922274
0.35290468435840167;0.020542347994524066;0.31696805956699187;0.6479283989882156
0.3523021100781049;0.02269058965172972;0.31538414914214485;0.6486893222808481
0.3516869654773443;0.024837018236355275;0.31379772583945864;0.6494467165521108
0.35105924316766707;0.026981599015524063;0.312208798463996;0.6502005737311642
0.35041893303081717;0.029124297312046656;0.3106173745496493;0.6509508830663897
0.3497660281843465;0.03126507895862212;0.30902346210590753;0.6516976347239708
0.3491005169671916;0.033403909895546154;0.3074270696550424;0.6524408186651319
0.34842238900014266;0.03554075562061585;0.305828205708786;0.6531804260025565
0.347731634056658;0.03767558239641868;0.3042268774890568;0.6539164462798598
0.34702823913479874;0.03980835615829554;0.30262309453011377;0.654648870206107
0.34631219239712285;0.041939043167480344;0.30101686461176813;0.655377687143353
0.34558348113212406;0.04406761005202286;0.299408196868257;0.656102888070684
0.3448420898159113;0.046194023016733914;0.29779709868389503;0.6568244626070492
0.3440880051349196;0.048318247957150014;0.2961835801544516;0.6575424024714602
0.3433212117301412;0.050440251957086034;0.29456764880870717;0.6582566961975063
0.3425416924917772;0.05256000097996207;0.29294931304367006;0.6589673341582604
0.34174943035614713;0.05467746138536232;0.29132858306164516;0.6596743081527411
0.3409444093061402;0.056792599852014625;0.28970546644296197;0.6603776079023723
0.34012660950479917;0.05890538207073277;0.28807997273561936;0.6610772223023158
0.3392960109826987;0.061015774820992644;0.28645211032584517;0.6617731440732993
0.3384525950296015;0.06312374368927796;0.2848218888392793;0.6624653621634083
0.3375963407942635;0.06522925501343411;0.2831893165074114;0.6631538661697589
0.33672722455831083;0.06733227414925895;0.2815544031701425;0.6638386493891323
0.3358452254744269;0.06943276733610589;0.2799171577982496;0.6645196990108754
0.33495031790306823;0.07153069915140732;0.27827758942768904;0.6651970076706081
0.3340424790464815;0.07362603506121713;0.2766357074133613;0.665870564654342
0.333121682993622;0.07571874043175947;0.27499152105709945;0.6665403603999018
0.3321879030485289;0.07780877919784533;0.27334504007899085;0.6672063862970716
0.33124111317613175;0.0798961164904359;0.2716962733665618;0.6678686330374284
0.3302812825964825;0.08198071529346662;0.2700452309283639;0.6685270898182878
0.32930838424809167;0.08406253972551225;0.2683919221093985;0.66918174831176
0.32832238698856003;0.08614155313936084;0.26673635651674904;0.6698325979700213
0.32732326074707657;0.08821771810477207;0.2650785435674589;0.6704796305192754
0.3263109712458678;0.09029099678680406;0.2634184936822859;0.6711228373289835
0.3252854871954098;0.09236135106522456;0.26175621622402817;0.6717622070094654
0.32424677410297764;0.09442874238651601;0.2600917203577926;0.6723977304401836
0.3231947964603932;0.09649313129407609;0.2584250174704901;0.6730293998271367
0.322129517603498;0.09855447787420953;0.2567561164344127;0.673657205178207
0.3210509017549885;0.10061274185667393;0.2550850275020102;0.6742811370855606
0.319958909022158;0.10266788182677089;0.2534117613171896;0.674901187110951
0.31885350046351124;0.10471985572519871;0.25173632701556414;0.6755173442251063
0.3177346359500257;0.10676862094925164;0.2500587356684365;0.6761296009905003
0.31660227415360037;0.10881413432053615;0.24837899684235068;0.6767379473747408
0.31545637277762645;0.11085635136391674;0.24669712147826378;0.6773423739520182
0.3142968872987021;0.11289522686296957;0.24501311941912698;0.6779428728106885
0.31312377411088066;0.11493071491233742;0.24332700084613182;0.6785394338305937
0.31193698651317053;0.11696276823768864;0.2416387771532978;0.6791320486313639
0.3107364786320439;0.1189913390744012;0.23994845811168714;0.6797207073386949
0.30952220243148326;0.12101637856418887;0.2382560546947425;0.6803054018193149
0.3082941099311368;0.12303783653142848;0.23656157757715413;0.6808861230337382
0.3070521489630024;0.12505566132866722;0.23486503714645396;0.6814628610323198
0.3057962702984624;0.12706980082253871;0.23316644448511625;0.6820356077900858
0.30452642162885046;0.12908020127599976;0.23146580988711227;0.6826043545422038
0.30324254859713734;0.13108680742194623;0.2297631446767109;0.6831690922204909
0.30194459967705206;0.1330895637552096;0.22805846021801632;0.6837298117976645
0.30063251743634556;0.13508841204818473;0.22635176642193178;0.6842865047813491
0.29930624636646475;0.13708329338680902;0.2246430752261779;0.6848391620520674
0.29796572903343826;0.1390741469902353;0.22293239711420704;0.6853877750231082
0.2966109087071427;0.14106091165242596;0.22121974391013746;0.685932335769392
0.2952417241392731;0.14304352272680967;0.2195051260547932;0.6864728337128305
0.29385811681575524;0.14502191551033786;0.21778855575376604;0.6870092619608297
0.2924600263345261;0.146996023315594;0.21607004333302593;0.6875416111212428
0.29104738864978247;0.14896577649569132;0.21434960075925127;0.688069873428949
0.2896201423391973;0.15093110554978165;0.2126272389372682;0.6885940394079277
0.2881782226964279;0.15289193731230816;0.21090296961208543;0.6891141004196818
0.2867215667555162;0.15484819831539184;0.20917680485719106;0.6896300488254961
0.2852501072286805;0.15679981127487977;0.20744875598480325;0.6901418762257502
0.28376378033463273;0.15874669953304585;0.20571883405806873;0.6906495733005605
0.28226251662750895;0.1606887809252589;0.2039870517573715;0.6911531323869972
0.2807462508214413;0.16262597481323454;0.2022534200029131;0.6916525453549678
0.2792149130379243;0.1645581952291981;0.2005179509811727;0.6921478027099944
0.2776684343466516;0.16648535531681388;0.19878065674710457;0.6926388981764257
0.27610674600957813;0.16840736664087608;0.1970415487823255;0.6931258215322694
0.274529776454397;0.1703241364835378;0.1953006394377475;0.6936085654819347
0.27293745692084653;0.17223557206701015;0.19355794109137966;0.6940871227769317
0.27132971492199137;0.17414157593873084;0.19181346433933052;0.6945614836032132
0.26970647925883245;0.17604204930078884;0.1900672231492582;0.695031640378566
0.2680676784717022;0.17793689075072752;0.18831922848478794;0.6954975864052588
0.2664132392193398;0.17982599514576134;0.1865694933445545;0.6959593124077814
0.2647430895255854;0.18170925597789703;0.18481802951261145;0.6964168105331399
0.2630571567074896;0.1835865631247449;0.18306484956823627;0.6968700738026804
0.2613553679953267;0.18545780377214957;0.18130996586868162;0.6973190922505235
0.25963765043546444;0.1873228625869267;0.1795533910584912;0.6977638610599365
0.25790393147345464;0.1891816209444262;0.1777951373217161;0.6982043693894447
0.2561541368553474;0.1910339564812052;0.1760352178658337;0.698640612387418
0.25438819511412386;0.19287974547568393;0.17427364469437065;0.6990725804043039
0.25260603294226314;0.19471885909433362;0.172510430343874;0.6995002657738306
0.25080757883265026;0.19655116693284716;0.17074558813130736;0.6999236617236122
0.2489927608696823;0.1983765350147008;0.16897913065543982;0.7003427606862661
0.24716150738556433;0.2001948250333426;0.16721107054905643;0.7007575551412506
0.24531374772455497;0.20200589668261615;0.16544142075903084;0.7011680365214393
0.24344941161040223;0.20380960532256975;0.163670194448253;0.7015741993502917
0.24156843032379147;0.20560580379323787;0.1618974044049626;0.7019760341877757
0.23967073461595864;0.20739434031059067;0.16012306362750467;0.7023735346833572
0.23775625707913844;0.20917506039598066;0.15834718513742455;0.7027666945364233
0.23582493174648558;0.21094780590822226;0.15656978234992078;0.7031555043403711
0.23387669281168363;0.21271241507685765;0.15479086857105726;0.7035399588742065
0.23191147637963622;0.2144687221370893;0.15301045648235806;0.7039200500378806
0.22992921904371946;0.21621655752326424;0.15122855952956432;0.7042957706451995
0.22792986149969882;0.2179557499478063;0.1494451911915339;0.7046671135635972
0.22591334248985767;0.21968612128132906;0.14766036518500353;0.7050340726930641
0.22387960519323502;0.22140749156337078;0.14587409433145887;0.7053966401371293
0.2218285937608281;0.22311967694988086;0.14408639220695296;0.7057548089211699
0.21976025460211493;0.22482248993903511;0.14229727261731284;0.7061085731051241
0.21767453541488305;0.2265157376565744;0.14050674970910518;0.7064579257223779
0.21557138657570557;0.2281992248224328;0.1387148354130589;0.7068028592883033
0.21345076302810453;0.22987275345133892;0.13692154516406327;0.707143367721495
0.21131261860069978;0.23153611874305702;0.13512689147363457;0.7074794435398567
0.20915691225965402;0.2331891143195365;0.13333088932152307;0.707811080881567
0.20698360514666375;0.23483152832911516;0.13153355095276767;0.7081382734474145
0.2047926626510381;0.23646314844707736;0.1297348917313935;0.7084610144117458
0.20258405044476643;0.23808375351187103;0.12793492447738827;0.7087792974852637
0.20035774081702581;0.23969312278442886;0.1261336639265342;0.7090931150723698
0.19811370752106067;0.24129102997691323;0.1243311238265149;0.7094024628681647
0.19585192855503197;0.24287724500624241;0.12252731793945407;0.7097073335765798
0.19357238476524513;0.2444515340219084;0.12072226058319806;0.7100077198680728
0.19127506385078993;0.24601366149265275;0.1189159655778815;0.7103036176046584
0.18895995348498137;0.2475633843721327;0.11710844781406934;0.7105950194872687
0.18662704929164625;0.24910045999908645;0.11529972083187941;0.7108819195208309
0.18427634872077375;0.2506246396454022;0.1134897999080941;0.7111643125015746
0.18190785647916533;0.2521356733885646;0.11167869795955869;0.7114421916437071
0.1795215788150095;0.25363330459592565;0.1098664301623021;0.7117155508749402
0.17711752985076418;0.2551172766449687;0.10805301068603904;0.7119843843477663
0.17469572686288443;0.2565873278990167;0.10623845439334788;0.7122486871837005
0.17225619383171573;0.2580431943223047;0.10442277498330212;0.7125084537308344
0.16979895984484494;0.2594846095836646;0.10260598811194092;0.7127636771011713
0.16732405816299964;0.2609113010829406;0.10078810716153667;0.7130143528255195
0.1648315297941303;0.26232299740575665;0.09896914732906398;0.7132604742143858
0.16232142104840377;0.26371942298054807;0.0971491230811862;0.7135020367683498
0.15979378385343673;0.2651002992975021;0.09532804980598049;0.7137390349175469
0.15724867678378926;0.26646534568186026;0.09350594123093094;0.7139714623733082
0.15468616466219;0.26781427861510476;0.09168281253898462;0.714199315740852
0.15210631879891903;0.2691468129942307;0.0898586789388859;0.7144225876576276
0.149509218348167;0.27046266274805403;0.08803355449334269;0.7146412739972136
0.14689494767560557;0.2717615379855456;0.08620745535819999;0.7148553704370366
0.14426359882761125;0.2730431484379659;0.08438039475358966;0.7150648700579365
0.14161527145563277;0.27430720149829785;0.08255238888740356;0.7152697686666637
0.1389500720551666;0.27555340514292476;0.08072345242191106;0.7154700623222564
0.13626811378246914;0.2767814626413029;0.07889360022431616;0.7156657441047256
0.1335695198112989;0.2779910812378781;0.07706284815453204;0.7158568110774018
0.13085441728616767;0.27918196200259787;0.07523121020042102;0.7160432575564126
0.12812294450939224;0.2803538110534886;0.07339870214846965;0.7162250797404192
0.12537524587215626;0.2815063300801135;0.07156533897912078;0.7164022709663009
0.12261147351200075;0.2826392213502031;0.06973113619994509;0.7165748296104585
0.11983178935345669;0.28375219035116184;0.06789610926553288;0.7167427480948252
0.11703636137047498;0.28484493897175345;0.06606027257816284;0.716906024032076
0.11422536686538451;0.2859171719849683;0.06422364244781906;0.7170646529126747
0.11139899154593824;0.28696859447372214;0.06238623355531243;0.7172186294431357
0.10855742870901422;0.2879989135019708;0.06054806130209874;0.7173679503382452
0.10570088066942075;0.28900783568849664;0.05870914198060244;0.7175126103006683
0.10282955812555841;0.289995072018416;0.056869490064099464;0.7176526072648276
0.09994367992628447;0.2909603328655123;0.05502912173045409;0.7177879340765673
0.09704347311786846;0.29190333144545394;0.05318805208580715;0.717918589755769
0.0941291741006562;0.2928237847474217;0.05134629646157813;0.718044569358266
0.09120102714001256;0.2937214122021493;0.04950387126311387;0.7181658679333803
0.0882592849695492;0.2945959347090534;0.04766079155712077;0.7182824837042101
0.08530420878951489;0.29544707701731604;0.045817073198294894;0.7183944108977875
0.08233606829591;0.29627456902226024;0.04397273180220314;0.7185016478362457
0.07935514173121154;0.29707814393666676;0.04212778327031975;0.7186041888858519
0.07636171500356165;0.29785753777219676;0.04028224272104343;0.7187020325360879
0.07335608264946894;0.29861249141602253;0.038436126677251194;0.7187951742594896
0.07033854758014806;0.29934275199670424;0.036589450694840854;0.7188836106576122
0.06730942009716313;0.3000480692613256;0.03474223034635414;0.7189673383990305
0.06426901900935829;0.3007282017253821;0.03289448178927368;0.7190463551944614
0.06121767067302852;0.3013829099704408;0.031046220577833347;0.7191206568520881
0.058155709182352536;0.30201196197403124;0.029197462855806388;0.7191902402248505
0.05508347604946195;0.3026151323847456;0.027348224820538208;0.71925510323771
0.05200132015816635;0.30319220174672185;0.02549852208037547;0.719315241908635
0.04890959777395043;0.3037429557267017;0.023648370824664533;0.7193706533049963
0.045808672248488974;0.30426718945657316;0.02179778679470593;0.719421336582092
0.04269891324263236;0.3047647038121188;0.019946786137667087;0.7194672869505366
0.0395806974017368;0.30523530754682204;0.01809538508545738;0.7195085016928384
0.03645440810764735;0.3056788165435389;0.01624359938283002;0.7195449791762892
0.033320434274340754;0.30609505618513394;0.014391445280643109;0.7195767168260475
0.03017917109106737;0.3064838574206364;0.012538939565928421;0.7196037121314847
0.027031019797171842;0.30684506202884126;0.010686097453470687;0.7196259616841894
0.023876386140753006;0.30717851791587003;0.00883293526389558;0.71964346512523
0.02071568204242086;0.3074840841559889;0.006979469270275648;0.7196562181696682
0.01754932381284718;0.3077616283021528;0.005125716322495669;0.7196642196021538
0.014377732157293148;0.30801102452344087;0.0032716916966682033;0.7196674672936462
0.011201332591408842;0.3082321597439924;0.0014174122497487927;0.7196659591749566
0.008020554273226312;0.3084249278359566;-0.0004371061975723704;0.7196596932554458
0.004835830478541274;0.3085892337356987;-0.0022918467709860673;0.7196486686162571
0.0016475972225933316;0.3087249915997191;-0.004146793102831797;0.7196328814148236
-0.0015437055452848418;0.3088321258976108;-0.0060019298754424655;0.7196123318737767
-0.004737635908437276;0.3089105695374111;-0.007857239656651124;0.7195870173018448
-0.007933749263747023;0.3089602669452712;-0.009712707102041066;0.719556936064357
-0.011131598993951164;0.3089811731478825;-0.011568314781742538;0.719522087623484
-0.014330736584902016;0.308973251845313;-0.013424046782126829;0.7194824684974106
-0.01753071207220162;0.3089364774664031;-0.015279886744170494;0.7194380802834878
-0.0207310749286753;0.30887083517534536;-0.01713581871279623;0.7193889186419018
-0.02393137360474117;0.30877632093600166;-0.018991825283903845;0.7193349853417744
-0.027131156017887632;0.30865293952231215;-0.020847890473482317;0.7192762761935788
-0.03032997040781452;0.3085007074834157;-0.022703997894920138;0.7192127920916405
-0.033527365610785384;0.30831965111371434;-0.024560131108121473;0.7191445320052214
-0.03672289056256843;0.3081098085219798;-0.026416273144563802;0.7190714949971989
-0.03991609549042611;0.3078712244764697;-0.02827240803724556;0.7189936791699375
-0.043106531995455465;0.3076039574161116;-0.030128519364771848;0.7189110847154461
-0.04629375416320668;0.3073080752427557;-0.03198459009998582;0.7188237099250613
-0.049477316771984;0.30698365452413723;-0.0338406043880488;0.7187315561179771
-0.05265677791788428;0.3066307831063022;-0.03569654462451464;0.718634620764383
-0.05583169846035469;0.30624955809512716;-0.03755239542822745;0.7185329043075264
-0.05900164210422968;0.3058400878099161;-0.039408139280176537;0.7184264063700743
-0.06216617616087142;0.30540248852194257;-0.0412637602264691;0.7183151265700807
-0.06532487095809918;0.30493688549465764;-0.04311924178833437;0.7181990646261907
-0.06847730196633837;0.30444341654352614;-0.044974567025396;0.7180782213624484
-0.07162304762868194;0.3039222242063258;-0.046829719333246984;0.717952594654602
-0.07476169232877122;0.3033734641865984;-0.048684682288672294;0.7178221854475302
-0.07789282413225851;0.3027972985696191;-0.05053943940770723;0.7176869937625924
-0.08101603738483082;0.30219389916881223;-0.052393973756933894;0.7175470207312865
-0.08413093030337729;0.3015634438644954;-0.05424826878447012;0.7174022655306798
-0.08723710869229463;0.3009061227131331;-0.05610230800637565;0.7172527284102492
-0.09033418251338625;0.30022213147415755;-0.057956074939344016;0.7170984096941767
-0.09342176918266105;0.2995116736162895;-0.05980955266282266;0.716939310821382
-0.09649949120999804;0.2987749597898945;-0.061662725139477646;0.7167754312276816
-0.09956697887578873;0.29801220892004343;-0.06351557493608866;0.7166067725498221
-0.10262386833294894;0.29722364757267195;-0.06536808601410289;0.7164333343747582
-0.10566980288119528;0.29640950617719053;-0.06722024147173945;0.7162551184486754
-0.10870443361368551;0.2955700259840447;-0.06907202474956871;0.7160721245558538
-0.11172741773439997;0.29470545098391304;-0.0709234193796333;0.715884353551335
-0.11473842092164634;0.2938160321317154;-0.07277440805891118;0.7156918084604009
-0.11773711558474634;0.2929020267152905;-0.07462497507262725;0.7154944872015192
-0.12072318286552493;0.29196369735561384;-0.07647510375557602;0.7152923938930357
-0.12369631099893247;0.2910013124184855;-0.07832477693423782;0.7150855277597062
-0.12665619566317374;0.2900151423991226;-0.0801739783858056;0.7148738920252244
-0.12960254171291233;0.28900546544221223;-0.08202269134329798;0.7146574850181181
-0.13253506168843132;0.2879725644868782;-0.08387089867507307;0.7144363112260129
-0.1354534758251204;0.2869167226188844;-0.08571858488863332;0.7142103709973281
-0.1383575126518407;0.2858382302351821;-0.0875657329286842;0.713979664936418
-0.14124690990817126;0.28473738105870366;-0.08941232559099771;0.7137441967704482
-0.14412141302082634;0.2836144703566313;-0.09125834726849448;0.7135039660760029
-0.14698077538184137;0.2824697979001219;-0.09310378078266363;0.71325897673306
-0.14982475884397403;0.28130366408811536;-0.09494860949390004;0.7130092286008762
-0.1526531343764414;0.2801163749535069;-0.09679281728862993;0.7127547255793105
-0.15546568118192847;0.2789082367032709;-0.09863638701578607;0.7124954677491924
-0.15826218566270284;0.2776795571357981;-0.10047930259028541;0.7122314591614307
-0.16104244308270624;0.27643064559691904;-0.10232154753016563;0.7119627009687034
-0.16380625846324434;0.2751618156279681;-0.10416310512503081;0.7116891964538932
-0.16655344271544753;0.2738733776821879;-0.10600395876085007;0.7114109459334417
-0.16928381674865975;0.27256564687562146;-0.10784409189618394;0.7111279538340309
-0.1719972082387023;0.2712389364875726;-0.10968348859811686;0.7108402215341045
-0.17469345382585952;0.2698935610092299;-0.111522131693781;0.7105477527013123
-0.17737239831036128;0.26852983637134914;-0.11336000475159498;0.7102505489463349
